Tempo	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	NZ	Gyx	Gyy	Gyz	NX	NY	MagX	MagY	MagZ	Pressao	Temperatura	Latitude	Longitude	HeadGPS	VelocidadeGPS	VelocidadeSubidaGPS	TemGPS	LatitudeHome	LongitudeHome	SatelitesUsados	temTempo	DAlvo	DAlvo_DRPitot	DAlvo_DRGPS	PosPayloadDrop_Pitot	PosPayloadDrop_GPS	LancamentoAutomaticoPlanador	LancamentoAutomaticoCarga	altitudeLiberaPlanadores	altitudeLiberaCarga	
65529.227	1830.680	3.253	0.949	0.000	587.500	344.291	-1.009	-0.523	1.109	-0.313	0.075	-0.043	3.200	0.900	-48.200	951.859	28.904	-23.217413	-45.969329	0.000	0.021	0.074	0.000	-23.217418	-45.969329	12.000	1.0	61.517	23.319	61.331	18.904	23.291	0.000	1.000	0.000	24.155	
65529.313	1831.369	3.463	0.949	0.000	587.500	23.532	-1.006	-0.789	0.773	-0.445	0.077	-0.043	6.200	-2.700	-48.600	951.835	28.898	-23.217413	-45.969329	0.000	0.011	0.041	1.000	-23.217418	-45.969329	12.000	1.0	61.517	23.103	61.329	18.903	23.077	0.000	1.000	0.000	24.155	
65529.375	1831.369	4.051	0.949	0.000	587.500	356.309	-1.009	-0.664	1.398	-0.438	0.078	-0.043	3.100	0.200	-47.300	951.835	28.898	-23.217413	-45.969329	0.000	0.011	0.041	1.000	-23.217418	-45.969329	12.000	1.0	61.517	23.103	61.329	17.472	22.504	0.000	1.000	0.000	24.155	
65529.442	1831.763	3.940	0.949	0.000	587.500	338.499	-1.009	-0.758	1.047	-0.234	0.078	-0.048	3.300	1.300	-49.100	951.823	28.900	-23.217413	-45.969329	0.000	0.011	0.041	1.000	-23.217418	-45.969329	12.000	1.0	61.517	22.518	61.328	17.472	22.504	0.000	1.000	0.000	24.155	
65529.552	1830.467	3.841	0.949	0.000	587.500	334.231	-1.010	-0.508	0.930	-0.320	0.077	-0.046	2.900	1.400	-49.500	951.866	28.902	-23.217413	-45.969329	0.000	0.011	0.041	0.000	-23.217418	-45.969329	12.000	1.0	61.517	22.241	61.327	16.930	21.821	0.000	1.000	0.000	24.155	
65529.613	1831.498	3.632	0.949	0.000	587.500	334.231	-1.010	-0.508	0.930	-0.320	0.077	-0.046	2.900	1.400	-49.500	951.832	28.904	-23.217413	-45.969329	0.000	0.011	0.041	1.000	-23.217418	-45.969329	12.000	1.0	61.517	21.836	61.326	16.930	21.821	0.000	1.000	0.000	24.155	
65529.699	1830.735	3.443	0.949	0.000	587.500	342.121	-1.008	-0.359	1.000	-0.188	0.076	-0.044	3.100	1.000	-48.400	951.857	28.904	-23.217413	-45.969329	0.000	0.024	0.085	1.000	-23.217418	-45.969329	12.000	1.0	61.517	21.594	61.325	16.682	21.579	0.000	1.000	0.000	24.155	
65529.766	1830.080	3.652	0.949	0.000	587.500	347.905	-1.011	-0.734	0.938	-0.273	0.080	-0.046	2.800	0.600	-49.100	951.878	28.904	-23.217413	-45.969329	0.000	0.024	0.085	1.000	-23.217418	-45.969329	12.000	1.0	61.517	21.298	61.323	16.457	21.265	0.000	1.000	0.000	24.155	
65529.833	1830.080	3.652	0.949	0.000	587.500	347.905	-1.011	-0.734	0.938	-0.273	0.080	-0.046	2.800	0.600	-49.100	951.878	28.904	-23.217413	-45.969329	0.000	0.024	0.085	0.000	-23.217418	-45.969329	12.000	1.0	61.517	21.298	61.323	15.921	20.782	0.000	1.000	0.000	24.155	
65529.938	1830.880	3.524	0.949	0.000	587.500	334.359	-1.012	-0.523	0.820	-0.133	0.075	-0.044	2.500	1.200	-50.200	951.853	28.904	-23.217413	-45.969329	0.000	0.024	0.085	0.000	-23.217418	-45.969329	12.000	1.0	61.517	20.813	61.320	16.009	20.426	0.000	1.000	0.000	24.155	
65530.009	1831.631	3.873	0.949	0.000	587.500	337.011	-1.010	-0.586	0.820	-0.383	0.077	-0.044	3.300	1.400	-50.200	951.828	28.902	-23.217413	-45.969329	0.000	0.024	0.085	1.000	-23.217418	-45.969329	12.000	1.0	61.517	20.456	61.317	16.009	20.426	0.000	1.000	0.000	24.155	
65530.090	1831.407	3.775	0.949	0.000	587.500	357.138	-1.012	-0.695	1.195	-0.133	0.077	-0.045	4.000	0.200	-47.800	951.835	28.904	-23.217413	-45.969329	0.000	0.024	0.085	1.000	-23.217418	-45.969329	12.000	1.0	61.517	20.168	61.315	15.182	20.138	0.000	1.000	0.000	24.155	
65530.152	1830.499	3.873	0.949	0.000	587.500	339.146	-1.009	-0.891	1.039	-0.109	0.077	-0.046	2.100	0.800	-49.100	951.865	28.904	-23.217413	-45.969329	0.000	0.024	0.085	1.000	-23.217418	-45.969329	12.000	1.0	61.517	19.858	61.314	14.677	19.826	0.000	1.000	0.000	24.155	
65530.224	1830.499	3.197	0.949	0.000	587.500	338.962	-1.012	-0.813	1.063	-0.320	0.074	-0.047	2.600	1.000	-48.200	951.865	28.904	-23.217413	-45.969329	0.000	0.024	0.085	0.000	-23.217418	-45.969329	12.000	1.0	61.517	19.858	61.314	15.118	19.402	0.000	1.000	0.000	24.155	
65530.324	1830.764	2.608	0.949	0.000	587.500	343.496	-1.008	-0.578	0.617	-0.273	0.075	-0.047	2.700	0.800	-48.900	951.856	28.900	-23.217413	-45.969329	0.000	0.024	0.085	0.000	-23.217418	-45.969329	12.000	1.0	61.517	19.434	61.310	15.779	19.148	0.000	1.000	0.000	24.155	
65530.410	1831.249	2.368	0.949	0.000	587.500	19.983	-1.007	-0.602	0.773	-0.414	0.078	-0.047	6.600	-2.400	-47.400	951.840	28.902	-23.217413	-45.969329	0.000	0.027	0.096	1.000	-23.217418	-45.969329	12.000	1.0	61.517	19.179	61.308	15.779	19.148	0.000	1.000	0.000	24.155	
65530.467	1830.675	2.269	0.949	0.000	587.500	19.983	-1.007	-0.602	0.773	-0.414	0.078	-0.047	6.600	-2.400	-47.400	951.860	28.906	-23.217413	-45.969329	0.000	0.027	0.096	1.000	-23.217418	-45.969329	12.000	1.0	61.517	18.976	61.306	15.760	18.939	0.000	1.000	0.000	24.155	
65530.534	1830.099	3.284	0.949	0.000	587.500	355.101	-1.011	-0.680	0.680	-0.125	0.077	-0.045	3.500	0.300	-48.500	951.878	28.904	-23.217413	-45.969329	0.000	0.027	0.096	1.000	-23.217418	-45.969329	12.000	1.0	61.517	18.843	61.304	15.655	18.805	0.000	1.000	0.000	24.155	
65530.620	1830.099	3.413	0.949	0.000	587.600	-0.000	-1.012	-0.602	0.891	-0.398	0.075	-0.043	2.900	0.000	-48.800	951.878	28.904	-23.217413	-45.969329	0.000	0.027	0.096	1.000	-23.217418	-45.969329	12.000	1.0	61.517	18.843	61.304	13.251	18.283	0.000	1.000	0.000	24.155	
65530.725	1830.438	3.413	0.949	0.000	587.600	336.571	-1.008	-0.352	0.859	-0.266	0.075	-0.045	3.000	1.300	-47.800	951.867	28.906	-23.217413	-45.969329	0.000	0.027	0.096	1.000	-23.217418	-45.969329	12.000	1.0	61.517	18.323	61.300	13.621	18.286	0.000	1.000	0.000	24.155	
65530.791	1830.438	2.497	0.949	0.000	587.600	336.571	-1.008	-0.352	0.859	-0.266	0.075	-0.045	3.000	1.300	-47.800	951.867	28.906	-23.217413	-45.969329	0.000	0.027	0.096	0.000	-23.217418	-45.969329	12.000	1.0	61.517	18.323	61.300	14.690	17.859	0.000	1.000	0.000	24.155	
65530.877	1831.444	2.587	0.949	0.000	587.600	352.504	-1.012	-0.430	0.766	-0.422	0.077	-0.043	3.800	0.500	-48.500	951.834	28.904	-23.217413	-45.969329	0.000	0.010	0.037	1.000	-23.217418	-45.969329	12.000	1.0	61.517	17.894	61.296	14.095	17.657	0.000	1.000	0.000	24.155	
65530.953	1830.382	2.698	0.949	0.000	587.600	336.801	-1.012	-0.977	1.000	-0.320	0.076	-0.047	2.800	1.200	-48.700	951.868	28.900	-23.217413	-45.969329	0.000	0.010	0.037	1.000	-23.217418	-45.969329	12.000	1.0	61.517	17.671	61.295	14.095	17.657	0.000	1.000	0.000	24.155	
65531.063	1832.934	3.126	0.949	0.000	587.600	339.075	-1.010	-0.547	0.750	-0.164	0.078	-0.045	3.400	1.300	-48.500	951.786	28.904	-23.217413	-45.969329	0.000	0.010	0.037	0.000	-23.217418	-45.969329	12.000	1.0	61.517	17.471	61.294	14.472	17.460	0.000	1.000	0.000	24.155	
65531.144	1831.553	4.042	0.949	0.000	587.600	19.799	-1.010	-0.945	1.094	-0.469	0.077	-0.046	7.500	-2.700	-47.900	951.831	28.904	-23.217413	-45.969329	0.000	0.010	0.037	1.000	-23.217418	-45.969329	12.000	1.0	61.517	17.117	61.293	13.144	17.104	0.000	1.000	0.000	24.155	
65531.216	1830.518	3.952	0.949	0.000	587.600	328.173	-1.007	-0.430	0.867	-0.531	0.077	-0.044	2.900	1.800	-48.500	951.865	28.910	-23.217413	-45.969329	0.000	0.010	0.037	1.000	-23.217418	-45.969329	12.000	1.0	61.517	16.801	61.292	11.259	16.787	0.000	1.000	0.000	24.155	
65531.292	1830.518	3.712	0.949	0.000	587.600	-0.000	-1.007	-0.352	0.930	-0.242	0.076	-0.046	3.900	0.000	-48.500	951.865	28.910	-23.217413	-45.969329	0.000	0.010	0.037	0.000	-23.217418	-45.969329	12.000	1.0	61.517	16.801	61.292	11.194	16.236	0.000	1.000	0.000	24.155	
65531.363	1830.626	3.524	0.967	-0.296	587.600	332.447	-1.010	-0.695	1.039	-0.109	0.076	-0.043	2.300	1.200	-47.700	951.861	28.904	-23.217413	-45.969334	0.000	0.017	0.063	0.000	-23.217418	-45.969329	12.000	1.0	61.812	16.250	61.290	56.717	61.787	0.000	1.000	0.000	24.155	
65531.459	1829.535	3.413	0.967	-0.296	587.600	332.447	-1.010	-0.695	1.039	-0.109	0.076	-0.043	2.300	1.200	-47.700	951.896	28.904	-23.217413	-45.969334	0.000	0.017	0.063	0.000	-23.217418	-45.969329	12.000	1.0	61.812	61.812	61.812	57.343	62.121	0.000	1.000	0.000	24.155	
65531.540	1830.069	3.075	0.967	-0.296	587.600	346.759	-1.010	-0.430	1.219	-0.445	0.078	-0.046	3.400	0.800	-49.100	951.880	28.908	-23.217413	-45.969334	0.000	0.017	0.063	1.000	-23.217418	-45.969329	12.000	1.0	61.812	62.145	61.814	58.208	62.374	0.000	1.000	0.000	24.155	
65531.611	1830.620	3.413	0.967	-0.296	587.600	337.249	-1.014	-0.656	0.844	-0.320	0.078	-0.045	3.100	1.300	-47.800	951.862	28.906	-23.217413	-45.969334	0.000	0.017	0.063	1.000	-23.217418	-45.969329	12.000	1.0	61.812	62.398	61.815	58.208	62.374	0.000	1.000	0.000	24.155	
65531.688	1830.873	3.685	0.967	-0.296	587.600	347.196	-1.009	-0.797	0.734	-0.531	0.078	-0.042	4.400	1.000	-47.700	951.852	28.900	-23.217413	-45.969334	0.000	0.017	0.063	0.000	-23.217418	-45.969329	12.000	1.0	61.812	62.638	61.816	58.064	62.614	0.000	1.000	0.000	24.155	
65531.754	1830.886	3.685	0.967	-0.296	587.600	344.745	-1.010	-0.664	0.883	-0.266	0.076	-0.044	3.300	0.900	-49.300	951.852	28.902	-23.217413	-45.969334	0.000	0.017	0.063	1.000	-23.217418	-45.969329	12.000	1.0	61.812	62.925	61.818	57.991	62.902	0.000	1.000	0.000	24.155	
65531.869	1831.407	3.284	0.967	-0.296	587.600	347.125	-1.009	-0.852	1.070	-0.508	0.079	-0.043	3.500	0.800	-49.000	951.835	28.904	-23.217413	-45.969334	0.000	0.017	0.063	1.000	-23.217418	-45.969329	12.000	1.0	61.812	63.170	61.819	58.427	63.148	0.000	1.000	0.000	24.155	
65531.945	1831.067	2.786	0.967	-0.296	587.600	356.055	-1.010	-0.719	0.992	-0.219	0.077	-0.046	2.900	0.200	-48.900	951.846	28.902	-23.217413	-45.969334	0.000	0.017	0.063	1.000	-23.217418	-45.969329	12.000	1.0	61.812	63.542	61.821	59.200	63.519	0.000	1.000	0.000	24.155	
65532.002	1831.067	2.404	0.967	-0.296	587.600	356.055	-1.010	-0.719	0.992	-0.219	0.077	-0.046	2.900	0.200	-48.900	951.846	28.902	-23.217413	-45.969334	0.000	0.017	0.063	0.000	-23.217418	-45.969329	12.000	1.0	61.812	63.542	61.821	60.973	63.840	0.000	1.000	0.000	24.155	
65532.079	1832.080	2.404	0.967	-0.296	587.600	356.424	-1.009	-0.891	0.953	-0.367	0.077	-0.046	3.200	0.200	-48.400	951.813	28.904	-23.217413	-45.969334	0.000	0.060	0.217	1.000	-23.217418	-45.969329	12.000	1.0	61.812	63.861	61.823	60.722	63.966	0.000	1.000	0.000	24.155	
65532.174	1830.360	3.043	0.967	-0.296	587.600	336.371	-1.009	-0.469	0.680	-0.523	0.079	-0.045	3.200	1.400	-47.700	951.870	28.908	-23.217413	-45.969334	0.000	0.060	0.217	1.000	-23.217418	-45.969329	12.000	1.0	61.812	64.049	61.828	60.722	63.966	0.000	1.000	0.000	24.155	
65532.255	1831.718	3.332	0.967	-0.296	587.600	357.138	-1.010	-0.734	0.906	-0.359	0.077	-0.044	4.000	0.200	-48.200	951.826	28.910	-23.217413	-45.969334	0.000	0.060	0.217	1.000	-23.217418	-45.969329	12.000	1.0	61.812	64.334	61.834	60.526	64.259	0.000	1.000	0.000	24.155	
65532.317	1830.184	3.632	0.967	-0.296	587.600	345.964	-1.009	-0.719	1.023	-0.164	0.079	-0.045	2.800	0.700	-48.000	951.876	28.906	-23.217413	-45.969334	0.000	0.060	0.217	0.000	-23.217418	-45.969329	12.000	1.0	61.812	64.608	61.839	59.949	64.524	0.000	1.000	0.000	24.155	
65532.393	1830.184	3.841	0.967	-0.296	587.600	354.806	-1.008	-0.625	1.016	-0.297	0.076	-0.045	2.200	0.200	-48.500	951.876	28.906	-23.217413	-45.969334	0.000	0.027	0.096	1.000	-23.217418	-45.969329	12.000	1.0	61.812	64.608	61.839	60.065	65.098	0.000	1.000	0.000	24.155	
65532.460	1831.093	3.940	0.967	-0.296	587.600	1.736	-1.009	-0.758	1.039	-0.547	0.079	-0.045	3.300	-0.100	-47.400	951.846	28.906	-23.217413	-45.969334	0.000	0.027	0.096	1.000	-23.217418	-45.969329	12.000	1.0	61.812	65.133	61.842	59.788	65.357	0.000	1.000	0.000	24.155	
65532.551	1829.857	4.323	0.967	-0.296	587.600	1.736	-1.009	-0.758	1.039	-0.547	0.079	-0.045	3.300	-0.100	-47.400	951.886	28.906	-23.217413	-45.969334	0.000	0.027	0.096	0.000	-23.217418	-45.969329	12.000	1.0	61.812	65.395	61.844	60.597	65.768	0.000	1.000	0.000	24.155	
65532.632	1832.067	4.134	0.967	-0.296	587.600	14.744	-1.010	-1.148	0.711	-0.297	0.075	-0.044	5.700	-1.500	-47.900	951.814	28.902	-23.217413	-45.969334	0.000	0.027	0.096	0.000	-23.217418	-45.969329	12.000	1.0	61.812	65.800	61.846	60.512	66.086	0.000	1.000	0.000	24.155	
65532.718	1830.680	4.134	0.967	-0.296	587.600	349.695	-1.012	-0.922	1.086	-0.234	0.079	-0.043	3.300	0.600	-49.100	951.859	28.904	-23.217413	-45.969334	0.000	0.010	0.035	1.000	-23.217418	-45.969329	12.000	1.0	61.812	66.123	61.849	60.512	66.086	0.000	1.000	0.000	24.155	
65532.784	1829.615	3.924	0.967	-0.296	587.600	337.380	-1.008	-0.680	0.477	-0.328	0.078	-0.042	2.400	1.000	-48.900	951.894	28.908	-23.217413	-45.969334	0.000	0.010	0.035	1.000	-23.217418	-45.969329	12.000	1.0	61.812	66.478	61.849	60.523	66.464	0.000	1.000	0.000	24.155	
65532.842	1829.615	3.413	0.967	-0.296	587.600	340.974	-1.010	-0.625	0.844	-0.344	0.076	-0.043	2.900	1.000	-48.900	951.894	28.908	-23.217413	-45.969334	0.000	0.010	0.035	1.000	-23.217418	-45.969329	12.000	1.0	61.812	66.478	61.849	62.499	66.892	0.000	1.000	0.000	24.155	
65532.951	1831.372	3.413	0.967	-0.296	587.600	338.839	-1.009	-0.773	1.047	-0.414	0.076	-0.042	3.100	1.200	-47.900	951.838	28.910	-23.217413	-45.969334	0.000	0.010	0.035	1.000	-23.217418	-45.969329	12.000	1.0	61.812	66.905	61.851	62.443	67.264	0.000	1.000	0.000	24.155	
65533.032	1829.942	3.203	0.967	-0.296	587.600	12.926	-1.011	-1.039	0.891	-0.211	0.078	-0.047	6.100	-1.400	-47.800	951.884	28.908	-23.217413	-45.969334	0.000	0.047	0.169	1.000	-23.217418	-45.969329	12.000	1.0	61.812	67.278	61.852	63.474	67.481	0.000	1.000	0.000	24.155	
65533.104	1831.565	3.075	0.967	-0.296	587.600	330.642	-1.010	-0.789	0.891	-0.094	0.078	-0.048	3.200	1.800	-50.000	951.831	28.906	-23.217413	-45.969334	0.000	0.047	0.169	0.000	-23.217418	-45.969329	12.000	1.0	61.812	67.541	61.856	63.474	67.481	0.000	1.000	0.000	24.155	
65533.175	1829.949	2.915	0.967	-0.296	587.600	330.642	-1.010	-0.789	0.891	-0.094	0.078	-0.048	3.200	1.800	-50.000	951.884	28.913	-23.217413	-45.969334	0.000	0.012	0.043	0.000	-23.217418	-45.969329	12.000	1.0	61.812	67.757	61.859	63.403	67.691	0.000	1.000	0.000	24.155	
65533.242	1829.996	3.013	0.967	-0.296	587.600	344.055	-1.010	-0.531	0.813	-0.141	0.078	-0.045	3.500	1.000	-49.200	951.882	28.908	-23.217413	-45.969334	0.000	0.012	0.043	0.000	-23.217418	-45.969329	12.000	1.0	61.812	67.962	61.860	63.844	67.945	0.000	1.000	0.000	24.155	
65533.371	1829.355	3.223	0.967	-0.296	587.600	10.561	-1.008	-0.945	0.891	-0.398	0.080	-0.044	5.900	-1.100	-48.600	951.903	28.910	-23.217413	-45.969334	0.000	0.018	0.065	1.000	-23.217418	-45.969329	12.000	1.0	61.812	68.174	61.860	63.779	68.156	0.000	1.000	0.000	24.155	
65533.438	1829.342	3.463	0.967	-0.296	587.600	10.561	-1.008	-0.945	0.891	-0.398	0.080	-0.044	5.900	-1.100	-48.600	951.903	28.908	-23.217413	-45.969334	0.000	0.018	0.065	1.000	-23.217418	-45.969329	12.000	1.0	61.812	68.577	61.863	63.873	68.550	0.000	1.000	0.000	24.155	
65533.500	1829.342	3.751	0.967	-0.296	587.600	334.799	-1.010	-0.750	0.906	-0.258	0.078	-0.046	3.400	1.600	-48.400	951.903	28.908	-23.217413	-45.969334	0.000	0.018	0.065	0.000	-23.217418	-45.969329	12.000	1.0	61.812	68.577	61.863	63.918	69.035	0.000	1.000	0.000	24.155	
65533.571	1830.524	2.736	0.967	-0.296	587.600	338.839	-1.011	-1.078	1.063	-0.359	0.076	-0.043	3.100	1.200	-48.900	951.865	28.908	-23.217413	-45.969334	0.000	0.018	0.065	0.000	-23.217418	-45.969329	12.000	1.0	61.812	69.060	61.865	63.918	69.035	0.000	1.000	0.000	24.155	
65533.681	1831.669	2.637	0.967	-0.296	587.600	322.125	-1.010	-0.961	1.313	-0.320	0.078	-0.043	2.700	2.100	-49.900	951.828	28.908	-23.217413	-45.969334	0.000	0.039	0.139	1.000	-23.217418	-45.969329	12.000	1.0	61.812	69.263	61.866	66.234	69.503	0.000	1.000	0.000	24.155	
65533.762	1831.663	2.637	0.967	-0.296	587.600	340.145	-1.010	-0.922	1.023	-0.336	0.075	-0.043	3.600	1.300	-49.600	951.828	28.910	-23.217413	-45.969334	0.000	0.039	0.139	1.000	-23.217418	-45.969329	12.000	1.0	61.812	69.552	61.871	66.234	69.503	0.000	1.000	0.000	24.155	
65533.829	1829.495	2.748	0.967	-0.296	587.600	340.145	-1.010	-0.922	1.023	-0.336	0.075	-0.043	3.600	1.300	-49.600	951.899	28.913	-23.217413	-45.969334	0.000	0.039	0.139	0.000	-23.217418	-45.969329	12.000	1.0	61.812	69.768	61.874	65.947	69.712	0.000	1.000	0.000	24.155	
65533.915	1829.695	3.265	0.967	-0.296	587.600	350.538	-1.009	-0.281	0.609	-0.406	0.078	-0.044	3.600	0.600	-49.900	951.893	28.913	-23.217413	-45.969334	0.000	0.046	0.167	0.000	-23.217418	-45.969329	12.000	1.0	61.812	69.951	61.876	66.007	69.895	0.000	1.000	0.000	24.155	
65533.996	1831.427	2.625	0.967	-0.296	587.600	337.620	-1.011	-0.813	0.930	-0.219	0.078	-0.045	3.400	1.400	-48.500	951.836	28.910	-23.217413	-45.969334	0.000	0.028	0.102	0.000	-23.217418	-45.969329	12.000	1.0	61.812	70.218	61.880	66.023	70.159	0.000	1.000	0.000	24.155	
65534.110	1830.706	3.048	0.967	-0.296	587.600	348.996	-1.008	-0.414	0.789	-0.539	0.077	-0.045	3.600	0.700	-47.800	951.859	28.908	-23.217413	-45.969334	0.000	0.013	0.046	1.000	-23.217418	-45.969329	12.000	1.0	61.812	70.434	61.882	66.876	70.395	0.000	1.000	0.000	24.155	
65534.172	1830.858	3.147	0.967	-0.296	587.600	348.996	-1.008	-0.414	0.789	-0.539	0.077	-0.045	3.600	0.700	-47.800	951.855	28.913	-23.217413	-45.969334	0.000	0.013	0.046	1.000	-23.217418	-45.969329	12.000	1.0	61.812	70.779	61.884	66.690	70.762	0.000	1.000	0.000	24.155	
65534.244	1830.858	3.435	0.967	-0.296	587.600	341.565	-1.011	-0.797	0.953	-0.266	0.077	-0.044	3.600	1.200	-48.600	951.855	28.913	-23.217413	-45.969334	0.000	0.013	0.046	1.000	-23.217418	-45.969329	12.000	1.0	61.812	70.779	61.884	66.766	71.232	0.000	1.000	0.000	24.155	
65534.315	1831.238	3.435	0.967	-0.296	587.600	337.964	-1.012	-0.789	0.859	-0.141	0.075	-0.045	4.200	1.700	-48.300	951.841	28.906	-23.217413	-45.969334	0.000	0.013	0.046	1.000	-23.217418	-45.969329	12.000	1.0	61.812	71.249	61.886	66.766	71.232	0.000	1.000	0.000	24.155	
65534.415	1830.676	3.012	0.967	-0.296	587.600	337.964	-1.012	-0.789	0.859	-0.141	0.075	-0.045	4.200	1.700	-48.300	951.861	28.913	-23.217413	-45.969334	0.000	0.013	0.046	0.000	-23.217418	-45.969329	12.000	1.0	61.812	71.490	61.887	66.826	71.779	0.000	1.000	0.000	24.155	
65534.482	1830.791	2.674	0.967	-0.296	587.600	334.134	-1.007	-0.711	0.797	-0.414	0.077	-0.045	3.300	1.600	-50.000	951.857	28.910	-23.217413	-45.969334	0.000	0.013	0.046	1.000	-23.217418	-45.969329	12.000	1.0	61.812	71.796	61.888	67.737	71.779	0.000	1.000	0.000	24.155	
65534.568	1830.694	2.545	0.967	-0.296	587.600	22.834	-1.008	-1.172	0.828	-0.438	0.077	-0.045	7.600	-3.200	-47.300	951.860	28.913	-23.217413	-45.969334	0.000	0.013	0.046	1.000	-23.217418	-45.969329	12.000	1.0	61.812	71.974	61.889	68.347	71.956	0.000	1.000	0.000	24.155	
65534.639	1830.694	2.946	0.967	-0.296	587.600	329.534	-1.009	-0.813	1.070	-0.492	0.073	-0.043	3.400	2.000	-49.400	951.860	28.913	-23.217413	-45.969334	0.000	0.013	0.046	0.000	-23.217418	-45.969329	12.000	1.0	61.812	71.974	61.889	68.490	72.417	0.000	1.000	0.000	24.155	
65534.711	1830.887	2.706	0.967	-0.296	587.600	338.749	-1.009	-0.656	1.039	-0.320	0.076	-0.044	3.600	1.400	-48.600	951.853	28.908	-23.217413	-45.969334	0.000	0.035	0.126	1.000	-23.217418	-45.969329	12.000	1.0	61.812	72.434	61.891	68.490	72.417	0.000	1.000	0.000	24.155	
65534.806	1830.773	2.706	0.967	-0.296	587.600	340.560	-1.008	-0.484	0.953	-0.313	0.077	-0.045	3.400	1.200	-49.600	951.858	28.910	-23.217413	-45.969334	0.000	0.035	0.126	1.000	-23.217418	-45.969329	12.000	1.0	61.812	72.624	61.893	68.899	72.837	0.000	1.000	0.000	24.155	
65534.892	1829.119	2.946	0.967	-0.296	587.900	26.259	-1.012	-0.773	1.086	-0.320	0.077	-0.045	7.500	-3.700	-47.000	951.911	28.910	-23.217413	-45.969334	0.000	0.035	0.126	1.000	-23.217418	-45.969329	12.000	1.0	61.812	72.889	61.897	68.899	72.837	0.000	1.000	0.000	24.155	
65534.954	1830.464	3.185	0.967	-0.296	587.900	348.930	-1.010	-0.750	1.063	-0.383	0.077	-0.045	4.600	0.900	-49.100	951.867	28.910	-23.217413	-45.969334	0.000	0.035	0.126	1.000	-23.217418	-45.969329	12.000	1.0	61.812	73.142	61.900	69.089	73.094	0.000	1.000	0.000	24.155	
65535.016	1830.464	3.185	0.967	-0.296	587.900	348.930	-1.010	-0.750	1.063	-0.383	0.077	-0.045	4.600	0.900	-49.100	951.867	28.910	-23.217413	-45.969334	0.000	0.035	0.126	1.000	-23.217418	-45.969329	12.000	1.0	61.812	73.142	61.900	69.380	73.494	0.000	1.000	0.000	24.155	
65535.083	1831.227	3.425	0.967	-0.296	587.900	350.134	-1.008	-0.813	1.094	-0.359	0.076	-0.047	2.300	0.400	-47.900	951.843	28.910	-23.217413	-45.969334	0.000	0.035	0.126	1.000	-23.217418	-45.969329	12.000	1.0	61.812	73.540	61.904	69.380	73.494	0.000	1.000	0.000	24.155	
65535.188	1831.645	3.614	0.967	-0.296	587.900	358.363	-1.010	-0.391	0.953	-0.656	0.075	-0.046	3.500	0.100	-49.200	951.829	28.910	-23.217413	-45.969334	0.000	0.035	0.126	0.000	-23.217418	-45.969329	12.000	1.0	61.812	73.767	61.906	69.451	73.723	0.000	1.000	0.000	24.155	
65535.254	1829.337	3.886	0.967	-0.296	587.900	350.838	-1.011	-0.586	1.094	-0.273	0.076	-0.046	3.100	0.500	-48.000	951.904	28.910	-23.217413	-45.969334	0.000	0.035	0.126	1.000	-23.217418	-45.969329	12.000	1.0	61.812	74.149	61.910	68.874	74.097	0.000	1.000	0.000	24.155	
65535.340	1830.869	4.125	0.967	-0.296	587.900	345.174	-1.010	-0.930	1.195	-0.195	0.075	-0.047	3.400	0.900	-48.800	951.853	28.908	-23.217413	-45.969334	0.000	0.035	0.126	1.000	-23.217418	-45.969329	12.000	1.0	61.812	74.407	61.912	69.198	74.360	0.000	1.000	0.000	24.155	
65535.407	1832.577	4.475	0.967	-0.296	587.900	345.619	-1.011	-0.883	0.891	-0.172	0.078	-0.042	3.900	1.000	-48.900	951.798	28.908	-23.217413	-45.969334	0.000	0.035	0.126	0.000	-23.217418	-45.969329	12.000	1.0	61.812	74.745	61.915	70.214	74.706	0.000	1.000	0.000	24.155	
65535.498	1831.063	4.046	0.967	-0.296	587.900	345.619	-1.011	-0.883	0.891	-0.172	0.078	-0.042	3.900	1.000	-48.900	951.848	28.910	-23.217413	-45.969334	0.000	0.008	0.030	0.000	-23.217418	-45.969329	12.000	1.0	61.812	75.060	61.918	69.143	75.013	0.000	1.000	0.000	24.155	
65535.598	1830.555	3.775	0.967	-0.296	587.900	341.565	-1.009	-0.867	0.930	-0.297	0.078	-0.048	3.900	1.300	-48.700	951.864	28.910	-23.217413	-45.969334	0.000	0.024	0.085	1.000	-23.217418	-45.969329	12.000	1.0	61.812	75.423	61.918	69.887	75.412	0.000	1.000	0.000	24.155	
65535.665	1830.555	4.267	0.967	-0.296	587.900	341.565	-1.009	-0.867	0.930	-0.297	0.078	-0.048	3.900	1.300	-48.700	951.864	28.910	-23.217413	-45.969334	0.000	0.024	0.085	0.000	-23.217418	-45.969329	12.000	1.0	61.812	75.423	61.918	69.949	76.105	0.000	1.000	0.000	24.155	
65535.746	1829.464	3.518	0.967	-0.296	587.900	353.660	-1.012	-0.625	0.727	-0.180	0.078	-0.044	3.600	0.400	-48.400	951.900	28.910	-23.217413	-45.969334	0.000	0.034	0.124	0.000	-23.217418	-45.969329	12.000	1.0	61.812	76.140	61.922	71.709	76.369	0.000	1.000	0.000	24.155	
