Tempo	RPM_1	WOW	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	AIL	NZ	THETA	PHI	DAlvo	TBase	
segundos	RPM	bit	ft	m/s	m	m	m	deg	deg	g	deg	deg	m	m	
62729.421	6282.400	1.000	1912.369	17.542	30.375	204.481	600.700	102.771	3.323	-0.508	-3.650	7.606	166.571	40.095	
62729.526	6282.400	1.000	1910.125	17.603	30.375	204.481	600.700	83.895	4.953	-0.768	-3.517	7.922	166.571	39.274	
62729.602	6282.400	1.000	1907.822	17.447	30.375	204.481	600.700	98.565	3.771	-0.850	-3.946	7.988	166.571	38.432	
62729.673	6282.400	1.000	1908.127	17.346	30.375	204.481	600.700	98.973	7.030	-0.924	-3.839	7.338	166.571	38.543	
62729.764	6282.400	1.000	1908.971	17.303	30.375	204.481	600.700	98.973	7.414	-0.924	-3.996	6.589	166.571	38.852	
62729.855	6282.400	1.000	1908.625	17.085	44.050	207.998	600.700	90.694	7.957	-1.021	-4.146	5.877	173.438	38.725	
62729.926	6282.400	1.000	1909.321	16.953	44.050	207.998	600.700	90.694	8.148	-1.021	-4.171	5.048	173.438	38.980	
62730.026	6282.400	1.000	1907.952	16.944	44.050	207.998	600.700	96.264	8.117	-1.016	-4.196	4.261	173.438	38.479	
62730.103	6282.400	1.000	1909.321	16.890	44.050	207.998	600.700	96.843	8.276	-0.887	-3.763	3.665	173.438	38.980	
62730.207	6282.400	1.000	1912.225	17.293	44.050	207.998	600.700	92.917	8.468	-0.756	-2.305	3.139	173.438	40.042	
62730.303	6214.400	1.000	1911.543	17.211	44.050	207.998	600.700	83.733	9.427	-0.687	-1.049	2.317	173.438	39.793	
62730.455	6282.400	1.000	1912.503	17.060	52.404	210.092	600.700	89.642	10.481	-0.816	-0.610	1.154	178.003	40.144	
62730.532	6282.400	1.000	1912.871	17.014	52.404	210.092	600.700	91.210	9.331	-0.817	-0.611	0.110	178.003	40.279	
62730.637	6282.400	1.000	1910.798	17.158	55.822	211.139	600.700	86.214	9.107	-0.943	-0.748	-0.610	180.134	39.520	
62730.718	6282.400	1.000	1910.376	17.202	57.707	211.440	600.700	82.017	9.171	-1.067	-1.846	-1.519	181.071	39.366	
62730.799	6282.400	1.000	1910.999	17.122	57.707	211.440	600.700	95.421	9.203	-1.174	-3.297	-2.646	181.071	39.594	
62730.885	6349.600	1.000	1912.656	17.057	57.707	211.440	600.700	97.539	6.199	-1.332	-4.376	-3.551	181.071	40.200	
62730.999	6282.400	1.000	1912.243	16.982	62.657	212.884	600.700	96.030	1.374	-1.317	-5.081	-4.049	184.208	40.049	
62731.085	6214.400	1.000	1912.741	17.036	64.556	213.582	600.700	98.130	0.959	-1.187	-4.179	-3.562	185.568	40.231	
62731.161	6282.400	1.000	1911.938	16.633	64.556	213.582	600.700	83.186	0.543	-1.048	-2.833	-3.244	185.568	39.937	
62731.276	6349.600	1.000	1913.728	16.826	67.784	213.931	600.700	92.472	1.055	-0.729	-1.134	-3.387	187.138	40.592	
62731.380	6282.400	1.000	1915.474	17.178	69.682	214.629	600.700	92.490	2.588	-0.546	0.568	-2.071	188.533	41.231	
62731.462	6214.400	1.000	1916.596	17.260	69.682	214.629	600.700	92.490	3.483	-0.546	0.955	-1.494	188.533	41.641	
62731.543	6282.400	1.000	1916.960	17.181	69.682	214.629	600.700	89.105	3.483	-0.756	1.322	-0.947	188.533	41.774	
62731.633	6282.400	1.000	1915.398	17.101	69.682	214.629	600.700	88.688	3.771	-0.707	1.553	-0.951	188.533	41.203	
62731.729	6282.400	1.000	1916.022	17.398	69.682	214.629	600.700	88.224	5.209	-0.833	2.105	-0.670	188.533	41.431	
62731.819	6282.400	1.000	1914.478	17.527	69.682	214.629	600.700	88.708	6.583	-0.960	0.818	-0.640	188.533	40.866	
62731.895	6282.400	1.000	1914.523	17.750	69.682	214.629	600.700	90.000	6.423	-1.089	-0.247	-0.882	188.533	40.883	
62731.977	6282.400	1.000	1912.988	17.870	69.682	214.629	600.700	91.332	6.423	-1.169	-1.080	-1.238	188.533	40.321	
62732.062	6282.400	1.000	1913.100	17.826	69.682	214.629	600.700	80.119	5.592	-1.142	-1.663	-1.246	188.533	40.362	
62732.148	6282.400	1.000	1911.346	17.706	80.292	216.312	600.700	88.708	5.145	-1.090	-2.127	-0.689	194.538	39.721	
62732.239	6282.400	1.000	1911.978	17.580	80.292	216.312	600.700	92.169	5.145	-1.074	-2.832	-0.601	194.538	39.952	
62732.363	6282.400	1.000	1911.565	17.781	80.292	216.312	600.700	94.151	5.592	-1.151	-3.969	-0.697	194.538	39.801	
62732.434	6282.400	1.000	1912.261	17.790	80.292	216.312	600.700	96.823	6.391	-1.243	-5.263	-0.940	194.538	40.055	
62732.520	6282.400	1.000	1910.062	17.790	80.292	216.312	600.700	100.474	6.934	-1.374	-6.782	-1.372	194.538	39.251	
62732.606	6282.400	1.000	1910.978	17.676	80.292	216.312	600.700	103.349	6.934	-1.405	-8.099	-2.181	194.538	39.586	
62732.692	6349.600	1.000	1911.068	17.595	80.292	216.312	600.700	106.521	9.235	-1.403	-9.153	-2.969	194.538	39.619	
62732.768	6282.400	1.000	1910.443	17.620	80.292	216.312	600.700	85.684	7.254	-1.352	-9.812	-3.722	194.538	39.391	
62732.830	6282.400	1.000	1911.292	17.446	80.292	216.312	600.700	109.335	7.158	-1.288	-9.845	-4.255	194.538	39.701	
62732.916	6282.400	1.000	1912.948	17.598	80.292	216.312	600.700	110.323	6.647	-1.021	-8.546	-4.544	194.538	40.307	
62732.983	6282.400	1.000	1913.473	17.607	96.644	218.817	600.700	110.323	7.126	-1.021	-6.656	-4.458	204.477	40.499	
62733.078	6214.400	1.000	1914.631	17.549	96.644	218.817	600.700	103.393	8.468	-0.695	-4.861	-4.375	204.477	40.922	
62733.145	6214.400	1.000	1918.190	17.573	96.644	218.817	600.700	103.393	8.915	-0.695	-3.698	-4.913	204.477	42.224	
62733.231	6282.400	1.000	1916.597	17.711	104.394	219.442	600.700	101.976	8.500	-0.663	-2.594	-5.425	209.001	41.641	
62733.307	6349.600	1.000	1916.597	17.799	104.394	219.442	600.700	98.973	8.308	-0.761	-1.835	-5.847	209.001	41.641	
62733.407	6282.400	1.000	1916.458	17.956	104.394	219.442	600.700	93.216	7.861	-0.728	-1.078	-5.849	209.001	41.590	
62733.493	6282.400	1.000	1916.552	18.390	104.394	219.442	600.700	77.905	7.893	-0.606	-0.043	-6.058	209.001	41.625	
62733.579	6282.400	1.000	1917.629	18.534	109.555	219.864	600.700	94.708	7.957	-0.612	0.868	-5.993	212.125	42.019	
62733.655	6282.400	1.000	1917.786	18.614	109.555	219.864	600.700	99.345	7.797	-0.674	0.895	-6.306	212.125	42.076	
62733.750	6282.400	1.000	1915.112	18.573	111.605	219.788	600.700	101.822	7.765	-0.905	-0.433	-6.567	213.183	41.098	
62733.850	6282.400	1.000	1908.586	18.617	111.605	219.788	600.700	105.751	7.509	-1.386	-2.306	-6.456	213.183	38.711	
62733.922	6282.400	1.000	1908.586	18.548	111.605	219.788	600.700	105.751	4.602	-1.386	-4.364	-6.082	213.183	38.711	
62734.022	6349.600	1.000	1910.260	18.564	111.605	219.788	600.700	112.306	2.940	-1.509	-6.319	-5.727	213.183	39.324	
62734.108	6282.400	1.000	1908.981	18.547	111.605	219.788	600.700	115.241	2.780	-1.426	-7.482	-5.158	213.183	38.856	
62734.184	6282.400	1.000	1909.484	18.512	120.947	219.865	600.700	82.933	2.972	-1.289	-7.835	-4.292	218.534	39.040	
62734.265	6349.600	1.000	1911.917	18.537	120.947	219.865	600.700	116.250	2.972	-1.215	-7.761	-3.284	218.534	39.929	
62734.342	6349.600	1.000	1911.634	18.111	120.947	219.865	600.700	121.760	1.981	-1.104	-7.185	-2.764	218.534	39.826	
62734.423	6282.400	1.000	1912.392	18.104	126.643	218.818	600.700	123.024	2.333	-0.930	-6.242	-2.377	221.050	40.103	
62734.523	6282.400	1.000	1914.084	18.278	126.643	218.818	600.700	118.968	1.023	-0.887	-5.553	-1.836	221.050	40.722	
62734.599	6282.400	1.000	1912.531	18.311	126.643	218.818	600.700	118.980	1.182	-0.881	-4.937	-1.108	221.050	40.154	
62734.680	6282.400	1.000	1914.730	18.412	126.643	218.818	600.700	114.261	1.470	-0.721	-4.117	-0.410	221.050	40.959	
62734.761	6282.400	1.000	1915.341	18.650	126.643	218.818	600.700	114.775	1.118	-0.714	-3.458	0.267	221.050	41.182	
62734.895	6349.600	1.000	1913.828	18.703	126.643	218.818	600.700	109.486	1.023	-0.806	-3.249	0.783	221.050	40.629	
62734.981	6282.400	1.000	1913.335	18.737	126.643	218.818	600.700	118.179	1.470	-0.870	-3.662	1.419	221.050	40.448	
62735.052	6282.400	1.000	1911.953	18.805	126.643	218.818	600.700	112.964	1.374	-0.999	-4.561	2.013	221.050	39.943	
62735.167	6349.600	1.000	1909.785	18.909	126.643	218.818	600.700	116.188	1.278	-1.155	-5.636	2.641	221.050	39.150	
62735.262	6349.600	1.000	1909.192	19.051	126.643	218.818	600.700	116.966	1.949	-1.298	-7.075	3.081	221.050	38.933	
62735.357	6417.600	1.000	1909.282	18.972	126.643	218.818	600.700	129.226	4.538	-1.262	-8.049	3.390	221.050	38.966	
62735.419	6484.800	1.000	1908.197	19.011	126.643	218.818	600.700	129.226	6.647	-1.262	-8.657	2.475	221.050	38.569	
62735.524	6552.800	1.000	1908.605	18.995	126.643	218.818	600.700	133.363	7.957	-1.371	-9.236	1.604	221.050	38.718	
62735.600	6552.800	1.000	1906.720	18.987	126.643	218.818	600.700	133.363	7.605	-1.371	-9.829	0.513	221.050	38.029	
62735.677	6552.800	1.000	1906.855	18.908	126.643	218.818	600.700	112.051	7.701	-1.344	-10.393	-0.524	221.050	38.078	
62735.748	6552.800	1.000	1907.775	18.847	126.643	218.818	600.700	138.180	7.765	-1.146	-10.035	-1.246	221.050	38.415	
62735.858	6484.800	1.000	1909.610	18.762	126.643	218.818	600.700	130.786	7.861	-0.992	-9.157	-1.906	221.050	39.086	
62735.934	6552.800	1.000	1910.252	18.869	126.643	218.818	600.700	125.417	7.190	-0.686	-8.096	-2.717	221.050	39.321	
62736.015	6552.800	1.000	1913.048	18.952	126.643	218.818	600.700	108.435	7.318	-0.729	-7.476	-2.964	221.050	40.343	
62736.087	6552.800	1.000	1910.046	19.092	126.643	218.818	600.700	134.341	6.391	-0.908	-8.073	-2.832	221.050	39.245	
62736.158	6552.800	1.000	1909.606	19.018	126.643	218.818	600.700	145.176	5.624	-1.148	-9.052	-2.996	221.050	39.084	
62736.268	6552.800	1.000	1908.929	17.951	126.643	218.818	600.700	149.036	1.917	-1.167	-10.029	-3.033	221.050	38.837	
62736.344	6484.800	1.000	1911.096	17.976	162.837	210.001	600.700	153.435	1.278	-1.210	-10.771	-2.856	238.170	39.629	
62736.406	6552.800	1.000	1912.465	18.048	162.837	210.001	600.700	155.943	1.726	-1.324	-11.574	-2.704	238.170	40.130	
62736.492	6552.800	1.000	1912.209	18.072	162.837	210.001	600.700	164.181	1.182	-1.449	-12.672	-2.429	238.170	40.036	
62736.607	6552.800	1.000	1913.546	18.033	162.837	210.001	600.700	165.005	1.150	-1.500	-13.677	-1.883	238.170	40.525	
62736.697	6552.800	1.000	1913.677	18.174	168.415	207.650	600.700	173.290	1.182	-1.558	-14.663	-1.433	240.527	40.573	
62736.764	6552.800	1.000	1912.573	18.093	168.415	207.650	600.700	164.650	1.278	-1.529	-15.684	-0.799	240.527	40.169	
62736.845	6552.800	1.000	1914.350	17.889	168.415	207.650	600.700	172.461	1.470	-1.429	-16.418	-0.545	240.527	40.819	
62736.940	6552.800	1.000	1915.404	17.783	168.415	207.650	600.700	174.726	1.055	-1.433	-17.041	-0.383	240.527	41.205	
62737.021	6552.800	1.000	1914.830	17.904	175.440	203.463	600.700	155.480	1.566	-1.432	-17.966	0.798	242.860	40.995	
62737.098	6552.800	1.000	1915.719	18.851	175.440	203.463	600.700	173.333	1.981	-1.417	-18.789	1.592	242.860	41.320	
62737.174	6552.800	1.000	1914.516	18.742	175.440	203.463	600.700	170.811	0.831	-1.282	-18.724	2.287	242.860	40.880	
62737.298	6552.800	1.000	1917.370	18.653	175.440	203.463	600.700	167.856	1.182	-1.159	-18.177	2.930	242.860	41.924	
62737.384	6552.800	1.000	1921.696	18.661	175.440	203.463	600.700	99.782	1.949	-1.044	-17.102	3.679	242.860	43.506	
62737.446	6484.800	1.000	1920.820	18.739	175.440	203.463	600.700	170.248	2.205	-0.838	-15.248	3.854	242.860	43.186	
62737.532	6417.600	1.000	1923.912	18.723	175.440	203.463	600.700	161.565	2.429	-0.719	-13.134	3.933	242.860	44.317	
62737.641	6417.600	1.000	1925.676	18.820	175.440	203.463	600.700	169.380	1.406	-0.523	-11.403	4.389	242.860	44.962	
62737.718	6349.600	1.000	1924.706	18.956	185.224	197.086	600.700	172.725	0.991	-0.739	-11.667	5.429	246.182	44.607	
62737.823	6282.400	1.000	1923.015	19.061	186.642	195.785	600.700	164.932	1.182	-0.946	-12.633	5.982	246.470	43.989	
62737.918	6282.400	1.000	1922.423	18.898	186.642	195.785	600.700	171.085	1.374	-1.070	-13.445	6.286	246.470	43.772	
62738.028	6282.400	1.000	1921.503	18.865	186.642	195.785	600.700	169.160	2.652	-1.103	-13.701	6.356	246.470	43.436	
62738.094	6282.400	1.000	1922.194	18.060	186.642	195.785	600.700	129.289	3.867	-1.194	-13.922	6.659	246.470	43.688	
62738.180	6282.400	1.000	1922.759	18.001	186.642	195.785	600.700	173.885	5.912	-1.261	-14.485	6.546	246.470	43.895	
62738.266	6282.400	1.000	1920.583	17.801	186.642	195.785	600.700	187.472	7.382	-1.300	-14.992	6.083	246.470	43.099	
62738.352	6282.400	1.000	1923.038	17.616	186.642	195.785	600.700	178.290	7.222	-1.234	-14.872	5.247	246.470	43.997	
62738.428	6147.200	1.000	1922.059	17.491	195.467	188.012	600.700	180.939	7.445	-1.146	-14.524	4.311	248.781	43.639	
62738.504	6147.200	1.000	1923.433	17.369	195.467	188.012	600.700	139.764	5.848	-1.115	-14.090	3.459	248.781	44.141	
62738.590	6147.200	1.000	1925.627	16.876	195.467	188.012	600.700	181.818	4.857	-1.053	-13.722	3.296	248.781	44.944	
62738.657	6080.000	1.000	1925.627	16.753	195.467	188.012	600.700	189.130	3.771	-0.956	-13.003	3.562	248.781	44.944	
62738.762	6012.000	1.000	1927.448	16.762	201.072	183.221	600.700	164.578	3.675	-0.875	-11.868	3.860	250.606	45.610	
62738.843	5876.800	1.000	1928.161	16.795	202.212	181.826	600.700	186.009	3.419	-0.794	-10.654	3.681	250.766	45.871	
62738.910	5809.600	1.000	1929.543	17.617	202.212	181.826	600.700	197.198	3.387	-0.666	-9.002	3.389	250.766	46.377	
62738.991	5809.600	1.000	1931.607	17.608	203.541	180.779	600.700	213.311	3.611	-0.679	-8.011	3.491	251.290	47.131	
62739.086	5674.400	1.000	1928.920	17.617	203.541	180.779	600.700	212.471	3.323	-0.788	-8.063	3.646	251.290	46.148	
62739.162	5741.600	1.000	1929.359	17.467	203.541	180.779	600.700	230.194	3.483	-0.896	-8.613	3.549	251.290	46.309	
62739.229	5606.400	1.000	1927.749	17.295	203.541	180.779	600.700	230.194	3.739	-0.896	-9.319	3.117	251.290	45.720	
62739.301	5606.400	1.000	1927.749	17.145	203.541	180.779	600.700	223.919	4.570	-0.996	-9.989	2.707	251.290	45.720	
62739.391	5741.600	1.000	1929.517	17.176	203.541	180.779	600.700	225.000	4.921	-1.141	-10.843	2.377	251.290	46.367	
62739.468	5741.600	1.000	1929.296	16.902	203.541	180.779	600.700	32.005	5.145	-1.289	-12.054	1.998	251.290	46.286	
62739.544	5741.600	1.000	1928.516	16.876	203.541	180.779	600.700	215.960	5.177	-1.369	-13.513	1.679	251.290	46.001	
62739.611	5809.600	1.000	1928.655	16.675	203.541	180.779	600.700	214.902	5.209	-1.459	-14.783	1.244	251.290	46.052	
62739.697	5809.600	1.000	1928.328	16.514	203.541	180.779	600.700	218.660	5.145	-1.395	-15.503	0.873	251.290	45.932	
62739.806	5809.600	1.000	1929.144	16.444	203.541	180.779	600.700	211.724	5.081	-1.317	-15.751	0.529	251.290	46.230	
62739.906	5741.600	1.000	1928.332	16.426	203.541	180.779	600.700	215.340	3.611	-1.294	-15.394	0.302	251.290	45.933	
62739.997	5809.600	1.000	1932.509	16.341	203.541	180.779	600.700	219.560	3.036	-1.029	-14.327	0.086	251.290	47.461	
62740.059	5809.600	1.000	1933.868	16.388	203.541	180.779	600.700	238.324	1.694	-0.878	-12.477	0.234	251.290	47.958	
62740.169	5741.600	1.000	1934.160	16.415	203.541	180.779	600.700	253.740	1.534	-0.742	-10.696	0.696	251.290	48.065	
62740.259	5674.400	1.000	1935.035	16.484	203.541	180.779	600.700	249.146	1.438	-0.724	-9.484	1.026	251.290	48.385	
62740.345	5674.400	1.000	1936.959	16.808	203.541	180.779	600.700	264.289	1.438	-0.804	-9.100	1.157	251.290	49.089	
62740.426	5674.400	1.000	1937.364	16.577	203.541	180.779	600.700	276.340	0.863	-0.822	-8.897	1.000	251.290	49.237	
62740.541	5606.400	1.000	1935.649	16.471	203.541	180.779	600.700	276.009	1.310	-0.853	-8.520	0.970	251.290	48.610	
62740.622	5539.200	1.000	1938.871	16.423	203.541	180.779	600.700	348.690	1.310	-0.850	-8.114	1.220	251.290	49.788	
62740.707	5539.200	1.000	1937.014	16.350	203.541	180.779	600.700	283.241	1.438	-0.925	-7.861	1.413	251.290	49.109	
62740.817	5404.000	1.000	1936.695	16.143	203.541	180.779	600.700	283.761	1.374	-0.945	-7.548	1.515	251.290	48.992	
62740.889	5201.600	1.000	1937.991	16.256	203.541	180.779	600.700	279.162	1.406	-0.869	-6.656	1.396	251.290	49.466	
62740.965	5133.600	1.000	1935.053	16.170	203.541	180.779	600.700	283.069	1.278	-0.735	-5.336	1.543	251.290	48.392	
62741.055	5066.400	1.000	1935.717	16.048	203.541	180.779	600.700	327.600	1.694	-0.649	-3.862	1.894	251.290	48.634	
62741.160	4998.400	1.000	1937.179	16.160	203.541	180.779	600.700	298.124	1.470	-0.671	-3.277	1.909	251.290	49.169	
62741.256	4998.400	1.000	1935.990	16.032	203.541	180.779	600.700	302.471	1.150	-0.921	-3.952	1.749	251.290	48.735	
62741.337	4864.000	1.000	1935.394	16.022	203.541	180.779	600.700	297.378	1.502	-1.170	-5.632	2.102	251.290	48.516	
62741.418	4864.000	1.000	1934.851	15.962	203.541	180.779	600.700	297.378	2.588	-1.170	-7.481	1.848	251.290	48.318	
62741.504	4796.000	1.000	1935.003	15.952	203.541	180.779	600.700	295.906	3.355	-1.193	-9.237	1.606	251.290	48.374	
62741.585	4660.800	1.000	1933.415	15.826	203.541	180.779	600.700	297.408	5.049	-1.240	-10.185	1.064	251.290	47.793	
62741.656	4525.600	1.000	1933.496	15.846	203.541	180.779	600.700	304.077	7.222	-1.203	-10.911	0.388	251.290	47.822	
62741.742	4458.400	1.000	1934.460	15.713	227.085	137.504	600.700	307.476	7.733	-1.226	-11.366	-0.563	251.826	48.175	
62741.852	4323.200	1.000	1933.258	15.569	227.085	137.504	600.700	295.959	7.350	-1.286	-12.367	-1.808	251.826	47.735	
62741.933	4323.200	1.000	1933.496	15.682	227.085	137.504	600.700	295.058	7.445	-1.290	-13.465	-3.339	251.826	47.822	
62742.023	4323.200	1.000	1932.208	15.482	227.085	137.504	600.700	325.349	7.509	-1.280	-14.389	-4.461	251.826	47.351	
62742.124	4323.200	1.000	1932.634	15.193	228.224	132.618	600.700	296.862	7.414	-1.333	-15.271	-5.505	251.074	47.507	
62742.243	4256.000	1.000	1932.338	15.243	228.224	132.618	600.700	299.358	6.902	-1.300	-16.157	-6.243	251.074	47.399	
62742.305	4256.000	1.000	1932.037	15.201	228.224	132.618	600.700	301.065	7.062	-1.301	-16.845	-6.889	251.074	47.289	
62742.391	4188.000	1.000	1933.531	15.286	228.224	132.618	600.700	331.348	6.519	-1.208	-17.149	-7.958	251.074	47.835	
62742.453	4256.000	1.000	1932.818	15.316	228.224	132.618	600.700	331.348	6.966	-1.208	-16.708	-8.931	251.074	47.574	
62742.553	4120.800	1.000	1933.370	15.365	228.224	132.618	600.700	310.711	6.998	-1.055	-16.290	-9.856	251.074	47.776	
62742.629	4120.800	1.000	1930.997	15.375	228.224	132.618	600.700	310.711	3.803	-1.055	-15.491	-10.446	251.074	46.908	
62742.715	4052.800	1.000	1932.454	15.528	228.224	132.618	600.700	313.112	1.502	-0.963	-14.733	-11.006	251.074	47.441	
62742.805	4052.800	1.000	1932.410	15.435	228.224	132.618	600.700	319.044	1.470	-0.939	-14.103	-10.976	251.074	47.425	
62742.891	3985.600	1.000	1932.387	15.465	228.224	132.618	600.700	315.294	1.534	-0.946	-14.104	-10.594	251.074	47.417	
62743.015	3917.600	1.000	1933.477	15.606	228.224	132.618	600.700	320.659	1.502	-0.950	-14.668	-10.056	251.074	47.815	
62743.125	3917.600	1.000	1932.881	15.506	227.844	115.866	600.700	328.861	1.278	-0.957	-14.880	-9.409	245.157	47.597	
62743.220	3985.600	1.000	1933.163	15.569	227.655	113.772	600.700	328.282	1.055	-0.967	-14.981	-9.028	244.352	47.701	
62743.344	3917.600	1.000	1932.365	15.383	227.085	112.376	600.700	350.156	1.470	-0.997	-15.335	-8.688	243.400	47.408	
62743.430	3917.600	1.000	1932.064	15.432	226.705	110.631	600.700	331.569	0.703	-1.063	-16.147	-8.196	242.536	47.298	
62743.506	3850.400	1.000	1929.987	15.291	226.705	110.631	600.700	331.679	0.160	-1.067	-17.007	-7.602	242.536	46.539	
62743.616	3917.600	1.000	1930.812	15.339	226.705	110.631	600.700	333.052	0.288	-1.147	-17.751	-6.711	242.536	46.841	
62743.678	3917.600	1.000	1930.906	15.396	226.705	110.631	600.700	333.941	0.639	-1.156	-18.052	-5.820	242.536	46.875	
62743.773	3850.400	1.000	1930.189	15.490	224.461	104.626	600.700	333.808	-0.415	-1.012	-17.376	-5.248	238.737	46.613	
62743.840	3850.400	1.000	1931.288	15.549	224.461	104.626	600.700	335.904	0.511	-0.886	-15.225	-4.831	238.737	47.015	
62743.926	3850.400	1.000	1928.825	15.615	224.461	104.626	600.700	339.749	0.000	-0.751	-13.420	-4.244	238.737	46.114	
62744.060	3782.400	1.000	1927.847	15.790	224.461	104.626	600.700	347.314	-0.032	-0.769	-12.883	-3.756	238.737	45.756	
62744.150	3782.400	1.000	1927.757	16.112	224.461	104.626	600.700	340.852	0.224	-0.903	-13.688	-3.334	238.737	45.723	
62744.246	3782.400	1.000	1924.998	16.261	224.461	104.626	600.700	340.396	0.160	-1.029	-14.604	-2.993	238.737	44.714	
62744.346	3782.400	1.000	1924.227	16.212	219.331	95.904	600.700	341.565	0.256	-0.993	-15.198	-2.711	231.603	44.432	
62744.484	3782.400	1.000	1923.330	16.419	218.161	94.228	600.700	354.079	0.735	-1.126	-16.092	-2.544	230.079	44.104	
62744.555	3850.400	1.000	1922.711	16.438	218.161	94.228	600.700	345.350	0.767	-1.123	-17.004	-2.263	230.079	43.877	
62744.646	3850.400	1.000	1921.657	16.556	218.161	94.228	600.700	345.796	1.182	-1.232	-17.714	-2.289	230.079	43.492	
62744.770	3917.600	1.000	1920.674	16.583	216.072	91.785	600.700	345.174	0.703	-1.197	-18.352	-2.347	227.498	43.133	
62744.842	3917.600	1.000	1917.907	16.712	214.905	90.457	600.700	347.597	0.991	-1.232	-18.807	-2.234	226.070	42.120	
62744.918	3917.600	1.000	1917.772	16.785	214.905	90.457	600.700	347.371	0.895	-1.255	-19.319	-2.068	226.070	42.071	
62744.989	3985.600	1.000	1915.520	16.812	214.905	90.457	600.700	347.998	0.671	-1.301	-19.821	-1.979	226.070	41.247	
62745.104	3985.600	1.000	1914.363	16.717	214.905	90.457	600.700	349.485	0.799	-1.330	-20.595	-1.850	226.070	40.824	
62745.171	3985.600	1.000	1913.071	16.698	214.905	90.457	600.700	359.816	1.502	-1.367	-21.580	-1.786	226.070	40.352	
62745.237	3985.600	1.000	1912.730	16.813	214.905	90.457	600.700	350.719	1.630	-1.408	-22.518	-1.854	226.070	40.227	
62745.299	4052.800	1.000	1912.730	16.980	214.905	90.457	600.700	350.719	0.991	-1.408	-23.224	-1.943	226.070	40.227	
62745.399	4052.800	1.000	1911.438	17.124	214.905	90.457	600.700	350.134	0.288	-1.429	-23.894	-2.028	226.070	39.754	
62745.461	3985.600	1.000	1910.640	17.226	214.905	90.457	600.700	350.134	-0.543	-1.429	-24.458	-2.147	226.070	39.462	
62745.547	3985.600	1.000	1910.232	17.364	214.905	90.457	600.700	0.895	-0.639	-1.456	-24.994	-2.259	226.070	39.313	
62745.633	4120.800	1.000	1908.393	17.434	214.905	90.457	600.700	352.577	-0.447	-1.339	-25.175	-2.148	226.070	38.640	
62745.733	4052.800	1.000	1909.909	17.477	214.905	90.457	600.700	355.106	-2.333	-1.290	-24.979	-1.526	226.070	39.195	
