Tempo	HP	VCAS	XGPS	YGPS	ZGPS	MagHead	NZ	Gyx	Gyy	Gyz	NX	NY	MagX	MagY	MagZ	Pressao	Temperatura	Latitude	Longitude	HeadGPS	VelocidadeGPS	TemGPS	LatitudeHome	LongitudeHome	Alvo_X	Alvo_Y	SatelitesUsados	temTempo	DAlvo	PosX	PosY	PosX_carga	PosY_carga	Aviao_Alvo	altitudeLiberaPlanadores	altitudeLiberaCarga	LancamentoAutomaticoPlanador	LancamentoAutomaticoCarga	Alt_relativa	Erro_Alinhamento	Dist_aviao_alvo	Dist_carga_alvo	
segundos	ft	m/s	m	m	m	deg	g	deg/s	deg/s	deg/s	g	g	nlembro	nlembro	nlembro	mBar	C	deg	deg	nsei	m/s	m	deg	deg	m	m	num	bit	m	m	m	m	m	graus	bin	bin	bin	bin	m	graus	m	m	
64461.112	1887.655	5.551	1.519	1.399	578.500	43.152	-0.971	-0.492	0.367	-0.867	0.019	-0.048	17.600	-16.500	-48.700	949.745	27.583	-22.946727	-45.427914	0.000	0.015	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.377	1.867	1.399	1.889	1.399	151.753	23.510	0.000	1.000	0.000	0.780	151.753	37.683	37.702	
64461.188	1887.996	5.478	1.519	1.399	578.500	43.668	-1.004	-0.734	0.867	-0.641	0.038	-0.023	17.600	-16.800	-48.500	949.733	27.577	-22.946727	-45.427914	0.000	0.015	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.377	1.868	1.399	1.890	1.399	151.754	23.510	0.000	1.000	0.000	0.884	151.754	37.684	37.704	
64461.274	1887.996	5.017	1.519	1.399	578.500	43.668	-1.004	-0.734	0.867	-0.641	0.038	-0.023	17.600	-16.800	-48.500	949.733	27.577	-22.946727	-45.427914	0.000	0.015	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.377	1.868	1.399	1.890	1.399	151.754	23.510	0.000	1.000	0.000	0.884	151.754	37.684	37.704	
64461.389	1885.747	4.668	1.519	1.399	578.500	43.488	-1.012	-0.906	0.914	-0.148	0.033	-0.035	17.500	-16.600	-47.900	949.806	27.579	-22.946727	-45.427914	0.000	0.015	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.377	1.871	1.399	1.889	1.399	151.756	23.510	0.000	1.000	0.000	0.199	151.756	37.686	37.703	
64461.470	1884.335	4.364	1.519	1.399	578.500	41.866	-1.007	-0.578	0.883	-0.445	0.029	-0.005	18.300	-16.400	-49.000	949.852	27.579	-22.946727	-45.427914	0.000	0.015	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.377	1.873	1.399	1.891	1.399	151.757	23.510	0.000	1.000	0.000	-0.231	151.757	37.688	37.705	
64461.546	1884.335	4.437	1.519	1.399	578.500	41.866	-1.007	-0.578	0.883	-0.445	0.029	-0.005	18.300	-16.400	-49.000	949.852	27.579	-22.946727	-45.427914	0.000	0.015	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.377	1.873	1.399	1.891	1.399	151.757	23.510	0.000	1.000	0.000	-0.231	151.757	37.688	37.705	
64461.646	1886.271	5.106	1.519	1.399	578.500	46.521	-1.017	-0.867	1.063	-0.016	0.038	-0.039	16.500	-17.400	-50.200	949.790	27.579	-22.946727	-45.427914	0.000	0.015	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.377	1.875	1.399	1.895	1.399	151.759	23.510	0.000	1.000	0.000	0.359	151.759	37.690	37.707	
64461.732	1887.799	5.023	1.519	1.399	578.500	45.694	-1.010	-0.617	0.992	-0.164	0.035	-0.010	16.300	-16.700	-50.300	949.740	27.583	-22.946727	-45.427914	0.000	0.015	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.377	1.877	1.399	1.898	1.399	151.760	23.510	0.000	1.000	0.000	0.825	151.760	37.691	37.711	
64461.808	1887.420	5.257	1.519	1.399	578.500	45.174	-1.009	-1.000	0.859	-0.172	0.031	-0.019	16.400	-16.500	-49.600	949.753	27.583	-22.946727	-45.427914	0.000	0.015	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.377	1.878	1.399	1.899	1.399	151.761	23.510	0.000	1.000	0.000	0.709	151.761	37.693	37.711	
64461.894	1886.949	5.184	1.139	1.399	578.500	45.000	-1.013	-0.844	0.891	-0.359	0.028	-0.022	17.000	-17.000	-50.500	949.768	27.583	-22.946730	-45.427914	0.000	0.008	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.879	1.399	1.900	1.399	151.762	23.510	0.000	1.000	0.000	0.565	151.762	37.694	37.712	
64461.989	1887.153	4.975	1.139	1.399	578.500	45.349	-1.005	-1.156	1.063	-0.445	0.031	-0.008	16.300	-16.500	-49.900	949.761	27.581	-22.946730	-45.427914	0.000	0.008	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.139	1.399	1.150	1.399	151.220	23.510	0.000	1.000	0.000	0.628	151.220	37.044	37.053	
64462.070	1887.003	5.059	1.139	1.399	578.500	45.721	-1.023	-0.906	0.906	-0.586	0.036	-0.015	15.700	-16.100	-49.800	949.766	27.583	-22.946730	-45.427914	0.000	0.008	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.140	1.399	1.150	1.399	151.221	23.510	0.000	1.000	0.000	0.582	151.221	37.044	37.053	
64462.147	1885.393	4.908	1.139	1.399	578.500	45.721	-1.023	-0.906	0.906	-0.586	0.036	-0.015	15.700	-16.100	-49.800	949.819	27.583	-22.946730	-45.427914	0.000	0.008	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.141	1.399	1.149	1.399	151.221	23.510	0.000	1.000	0.000	0.091	151.221	37.045	37.052	
64462.223	1885.393	4.981	1.139	1.399	578.500	43.759	-1.010	-0.586	0.711	-0.328	0.029	-0.036	16.500	-15.800	-50.000	949.819	27.583	-22.946730	-45.427914	0.000	0.008	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.141	1.399	1.149	1.399	151.221	23.510	0.000	1.000	0.000	0.091	151.221	37.045	37.052	
64462.299	1886.631	5.190	1.139	1.399	578.500	42.990	-1.015	-1.016	1.203	0.000	0.030	-0.008	17.700	-16.500	-49.600	949.780	27.587	-22.946730	-45.427914	0.000	0.008	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.142	1.399	1.152	1.399	151.222	23.510	0.000	1.000	0.000	0.469	151.222	37.046	37.055	
64462.409	1886.383	5.016	1.139	1.399	578.500	43.603	-1.007	-0.813	0.883	-0.242	0.035	-0.022	16.800	-16.000	-49.100	949.787	27.585	-22.946730	-45.427914	0.000	0.008	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.142	1.399	1.152	1.399	151.223	23.510	0.000	1.000	0.000	0.393	151.223	37.046	37.055	
64462.481	1887.500	5.366	1.139	1.399	578.500	44.637	-1.007	-0.391	0.523	-0.070	0.029	-0.023	15.900	-15.700	-49.200	949.751	27.587	-22.946730	-45.427914	0.000	0.008	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.143	1.399	1.154	1.399	151.223	23.510	0.000	1.000	0.000	0.733	151.223	37.047	37.056	
64462.566	1887.438	5.436	1.139	1.399	578.500	42.357	-1.007	-1.344	0.773	-0.336	0.027	-0.023	17.000	-15.500	-49.700	949.752	27.583	-22.946730	-45.427914	0.000	0.004	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.144	1.399	1.154	1.399	151.224	23.510	0.000	1.000	0.000	0.714	151.224	37.048	37.057	
64462.633	1887.921	5.227	1.139	1.399	578.500	42.495	-1.017	-1.172	0.852	-0.289	0.026	-0.028	16.700	-15.300	-49.800	949.737	27.585	-22.946730	-45.427914	0.000	0.004	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.144	1.399	1.149	1.399	151.224	23.510	0.000	1.000	0.000	0.862	151.224	37.048	37.052	
64462.738	1887.921	5.400	1.139	1.399	578.500	43.652	-1.020	-0.945	0.906	-0.391	0.039	-0.017	17.400	-16.600	-48.700	949.737	27.585	-22.946730	-45.427914	0.000	0.004	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.144	1.399	1.149	1.399	151.224	23.510	0.000	1.000	0.000	0.862	151.224	37.048	37.052	
64462.829	1886.830	5.128	1.139	1.399	578.500	41.186	-1.008	-0.469	1.000	-0.516	0.025	-0.027	16.800	-14.700	-49.900	949.773	27.587	-22.946730	-45.427914	0.000	0.004	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.145	1.399	1.149	1.399	151.224	23.510	0.000	1.000	0.000	0.529	151.224	37.048	37.053	
64462.905	1887.709	4.908	1.139	1.399	578.500	41.740	-1.013	-1.000	0.680	-0.398	0.031	-0.015	16.700	-14.900	-49.300	949.743	27.583	-22.946730	-45.427914	0.000	0.004	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.145	1.399	1.150	1.399	151.225	23.510	0.000	1.000	0.000	0.797	151.225	37.049	37.053	
64462.996	1887.133	4.558	1.139	1.399	578.500	43.611	-1.018	-1.078	1.070	-0.344	0.032	-0.011	16.900	-16.100	-48.700	949.764	27.590	-22.946730	-45.427914	0.000	0.020	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.145	1.399	1.150	1.399	151.225	23.510	0.000	1.000	0.000	0.621	151.225	37.049	37.053	
64463.096	1886.187	4.385	1.139	1.399	578.500	43.423	-1.005	-0.734	0.883	-0.313	0.031	-0.010	16.800	-15.900	-49.100	949.795	27.592	-22.946730	-45.427914	0.000	0.020	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.147	1.399	1.172	1.399	151.226	23.510	0.000	1.000	0.000	0.333	151.226	37.050	37.073	
64463.177	1886.569	4.527	1.139	1.399	578.500	43.810	-1.013	-1.063	0.969	-0.266	0.033	-0.010	17.200	-16.500	-48.700	949.780	27.583	-22.946730	-45.427914	0.000	0.039	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.149	1.399	1.175	1.399	151.228	23.510	0.000	1.000	0.000	0.450	151.228	37.052	37.075	
64463.253	1887.079	4.145	1.139	1.399	578.500	43.073	-1.009	-1.297	0.914	0.109	0.033	-0.018	16.900	-15.800	-48.800	949.765	27.590	-22.946730	-45.427914	0.000	0.039	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.152	1.399	1.204	1.399	151.230	23.510	0.000	1.000	0.000	0.605	151.230	37.055	37.101	
64463.325	1885.318	4.417	1.139	1.399	578.500	43.774	-1.016	-0.969	1.055	0.188	0.029	-0.024	16.700	-16.000	-49.200	949.823	27.592	-22.946730	-45.427914	0.000	0.039	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.155	1.399	1.198	1.399	151.232	23.510	0.000	1.000	0.000	0.068	151.232	37.058	37.095	
64463.391	1885.318	4.207	1.139	1.399	578.500	43.774	-1.016	-0.969	1.055	0.188	0.029	-0.024	16.700	-16.000	-49.200	949.823	27.592	-22.946730	-45.427914	0.000	0.039	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.155	1.399	1.198	1.399	151.232	23.510	0.000	1.000	0.000	0.068	151.232	37.058	37.095	
64463.496	1886.241	4.337	1.139	1.399	578.500	43.831	-1.011	-0.945	0.344	-0.820	0.024	-0.011	17.500	-16.800	-49.100	949.793	27.592	-22.946730	-45.427914	0.000	0.039	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.161	1.399	1.209	1.399	151.236	23.510	0.000	1.000	0.000	0.350	151.236	37.062	37.105	
64463.582	1886.241	4.940	1.139	1.399	578.500	44.833	-1.009	-0.789	1.094	-0.945	0.035	-0.027	17.200	-17.100	-49.700	949.793	27.592	-22.946730	-45.427914	0.000	0.028	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.161	1.399	1.209	1.399	151.236	23.510	0.000	1.000	0.000	0.350	151.236	37.062	37.105	
64463.668	1887.228	5.017	1.139	1.399	578.500	41.715	-1.013	-0.852	1.133	-0.547	0.038	-0.022	17.500	-15.600	-49.200	949.760	27.587	-22.946730	-45.427914	0.000	0.028	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.166	1.399	1.205	1.399	151.240	23.510	0.000	1.000	0.000	0.651	151.240	37.067	37.101	
64463.749	1886.825	5.317	1.139	1.399	578.500	44.034	-1.015	-1.078	1.063	-0.094	0.027	0.012	18.100	-17.500	-48.900	949.773	27.590	-22.946730	-45.427914	0.000	0.023	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.168	1.399	1.206	1.399	151.242	23.510	0.000	1.000	0.000	0.528	151.242	37.069	37.102	
64463.844	1885.753	5.493	1.139	1.399	578.500	43.644	-1.010	-0.984	0.734	-0.195	0.027	-0.027	17.300	-16.500	-49.000	949.809	27.592	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.170	1.399	1.197	1.399	151.243	23.510	0.000	1.000	0.000	0.201	151.243	37.071	37.095	
64463.940	1885.363	5.622	1.139	1.399	578.500	42.466	-1.010	-1.055	0.555	-0.430	0.031	-0.015	17.700	-16.200	-49.600	949.822	27.596	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.172	1.399	1.198	1.399	151.245	23.510	0.000	1.000	0.000	0.082	151.245	37.073	37.095	
64464.021	1886.960	5.545	1.139	1.399	578.500	43.983	-1.020	-1.063	0.797	-0.758	0.031	-0.017	17.200	-16.600	-48.900	949.770	27.594	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.175	1.399	1.205	1.399	151.247	23.510	0.000	1.000	0.000	0.569	151.247	37.075	37.101	
64464.102	1886.960	5.628	1.139	1.399	578.500	43.977	-1.011	-0.867	0.500	-0.617	0.032	-0.019	17.100	-16.500	-49.000	949.770	27.594	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.176	1.399	1.207	1.399	151.248	23.510	0.000	1.000	0.000	0.569	151.248	37.076	37.103	
64464.188	1884.923	5.180	1.139	1.399	578.500	43.254	-1.011	-1.133	1.109	-0.906	0.028	-0.017	16.900	-15.900	-49.600	949.837	27.598	-22.946730	-45.427914	0.000	0.023	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.178	1.399	1.203	1.399	151.249	23.510	0.000	1.000	0.000	-0.052	151.249	37.078	37.100	
64464.288	1886.567	4.747	1.139	1.399	578.500	42.321	-1.011	-1.047	0.805	-1.633	0.034	-0.022	17.900	-16.300	-49.100	949.782	27.592	-22.946730	-45.427914	0.000	0.019	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.180	1.399	1.210	1.399	151.251	23.510	0.000	1.000	0.000	0.449	151.251	37.079	37.105	
64464.359	1887.413	4.664	1.139	1.399	578.500	42.600	-1.006	-0.703	0.922	-2.250	0.036	-0.025	17.400	-16.000	-48.900	949.755	27.594	-22.946730	-45.427914	0.000	0.019	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.182	1.399	1.208	1.399	151.252	23.510	0.000	1.000	0.000	0.707	151.252	37.081	37.103	
64464.436	1886.244	4.490	1.139	1.399	578.500	42.600	-1.006	-0.703	0.922	-2.250	0.036	-0.025	17.400	-16.000	-48.900	949.794	27.598	-22.946730	-45.427914	0.000	0.019	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.183	1.399	1.207	1.399	151.253	23.510	0.000	1.000	0.000	0.351	151.253	37.082	37.103	
64464.512	1886.244	3.901	1.139	1.399	578.500	42.129	-1.012	-1.148	1.094	-3.086	0.048	-0.032	17.800	-16.100	-49.000	949.794	27.598	-22.946730	-45.427914	0.000	0.019	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.183	1.399	1.207	1.399	151.253	23.510	0.000	1.000	0.000	0.351	151.253	37.082	37.103	
64464.617	1886.001	3.901	1.139	1.399	578.500	45.000	-1.010	-1.055	0.445	-1.563	0.010	-0.026	17.400	-17.400	-49.700	949.801	27.594	-22.946730	-45.427914	0.000	0.019	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.186	1.399	1.209	1.399	151.255	23.510	0.000	1.000	0.000	0.276	151.255	37.085	37.105	
64464.712	1886.733	4.062	1.139	1.399	578.500	42.078	-1.004	-1.047	0.672	0.797	0.028	-0.030	17.500	-15.800	-49.400	949.778	27.598	-22.946730	-45.427914	0.000	0.019	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.188	1.399	1.212	1.399	151.257	23.510	0.000	1.000	0.000	0.500	151.257	37.086	37.108	
64464.793	1887.602	4.313	1.139	1.399	578.500	42.917	-1.012	-0.867	1.164	1.906	0.055	-0.002	17.100	-15.900	-50.300	949.750	27.598	-22.946730	-45.427914	0.000	0.040	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.190	1.399	1.216	1.399	151.258	23.510	0.000	1.000	0.000	0.764	151.258	37.088	37.111	
64464.884	1886.231	4.824	1.139	1.399	578.500	42.526	-1.007	-0.727	0.836	0.414	0.039	-0.011	16.900	-15.500	-49.300	949.794	27.596	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.193	1.399	1.243	1.399	151.260	23.510	0.000	1.000	0.000	0.347	151.260	37.091	37.135	
64464.984	1888.090	5.257	1.139	1.399	578.500	44.825	-1.010	-0.805	0.719	0.070	0.020	-0.044	16.400	-16.300	-49.900	949.734	27.598	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.195	1.399	1.228	1.399	151.262	23.510	0.000	1.000	0.000	0.913	151.262	37.093	37.121	
64465.075	1885.348	5.257	1.139	1.399	578.500	43.295	-1.008	-1.133	1.273	-0.086	0.033	0.004	17.300	-16.300	-50.200	949.824	27.602	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.197	1.399	1.223	1.399	151.264	23.510	0.000	1.000	0.000	0.077	151.264	37.095	37.117	
64465.156	1886.891	5.007	1.139	1.399	578.500	41.231	-1.014	-1.063	0.867	-0.094	0.017	-0.030	17.800	-15.600	-49.600	949.773	27.600	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.199	1.399	1.230	1.399	151.265	23.510	0.000	1.000	0.000	0.548	151.265	37.096	37.123	
64465.227	1886.792	5.293	1.139	1.399	578.500	44.124	-1.016	-1.273	0.664	0.672	0.018	-0.035	16.600	-16.100	-50.800	949.776	27.596	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.201	1.399	1.231	1.399	151.267	23.510	0.000	1.000	0.000	0.518	151.267	37.098	37.124	
64465.308	1886.723	4.770	1.139	1.399	578.500	42.942	-1.007	-1.102	0.992	0.508	0.033	0.001	17.300	-16.100	-49.800	949.779	27.602	-22.946730	-45.427914	0.000	0.023	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.203	1.399	1.233	1.399	151.268	23.510	0.000	1.000	0.000	0.496	151.268	37.099	37.126	
64465.418	1886.294	4.609	1.139	1.399	578.500	44.155	-1.010	-0.750	0.711	-0.680	0.022	-0.018	17.200	-16.700	-49.300	949.793	27.600	-22.946730	-45.427914	0.000	0.023	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.205	1.399	1.234	1.399	151.269	23.510	0.000	1.000	0.000	0.366	151.269	37.101	37.126	
64465.508	1886.456	4.609	1.139	1.399	578.500	43.796	-1.012	-1.188	0.758	-1.211	0.036	-0.021	17.000	-16.300	-49.400	949.788	27.600	-22.946730	-45.427914	0.000	0.033	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.207	1.399	1.236	1.399	151.271	23.510	0.000	1.000	0.000	0.415	151.271	37.103	37.129	
64465.590	1887.754	4.323	1.139	1.399	578.500	44.349	-1.010	-0.750	0.555	-0.852	0.025	-0.016	17.800	-17.400	-49.500	949.746	27.602	-22.946730	-45.427914	0.000	0.033	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.210	1.399	1.256	1.399	151.273	23.510	0.000	1.000	0.000	0.811	151.273	37.106	37.146	
64465.656	1888.429	4.323	1.139	1.399	578.500	43.675	-1.010	-0.922	0.641	-0.594	0.031	-0.024	17.700	-16.900	-49.900	949.724	27.600	-22.946730	-45.427914	0.000	0.033	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.213	1.399	1.261	1.399	151.275	23.510	0.000	1.000	0.000	1.016	151.275	37.108	37.150	
64465.761	1887.537	4.323	1.139	1.399	578.500	44.499	-1.011	-1.453	1.125	-0.422	0.035	-0.024	17.300	-17.000	-48.500	949.753	27.602	-22.946730	-45.427914	0.000	0.033	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.215	1.399	1.261	1.399	151.277	23.510	0.000	1.000	0.000	0.745	151.277	37.110	37.150	
64465.837	1886.524	4.113	1.139	1.399	578.500	44.830	-1.011	-1.250	1.055	-0.023	0.033	-0.023	16.900	-16.800	-49.000	949.786	27.602	-22.946730	-45.427914	0.000	0.033	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.218	1.399	1.261	1.399	151.279	23.510	0.000	1.000	0.000	0.436	151.279	37.113	37.151	
64465.919	1886.524	3.841	1.139	1.399	578.500	42.669	-1.008	-1.063	0.992	-0.313	0.019	-0.014	17.900	-16.500	-49.200	949.786	27.602	-22.946730	-45.427914	0.000	0.033	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.218	1.399	1.261	1.399	151.279	23.510	0.000	1.000	0.000	0.436	151.279	37.113	37.151	
64465.985	1886.049	4.014	1.139	1.399	578.500	42.669	-1.008	-1.063	0.992	-0.313	0.019	-0.014	17.900	-16.500	-49.200	949.801	27.604	-22.946730	-45.427914	0.000	0.033	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.224	1.399	1.265	1.399	151.283	23.510	0.000	1.000	0.000	0.291	151.283	37.118	37.153	
64466.071	1887.338	4.097	1.139	1.399	578.500	43.660	-1.010	-0.695	1.016	-0.391	0.038	-0.016	17.500	-16.700	-50.500	949.759	27.602	-22.946730	-45.427914	0.000	0.033	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.226	1.399	1.271	1.399	151.285	23.510	0.000	1.000	0.000	0.684	151.285	37.120	37.159	
64466.152	1887.188	4.307	1.139	1.399	578.500	44.310	-1.014	-0.930	0.711	-0.617	0.027	-0.018	16.800	-16.400	-48.900	949.765	27.604	-22.946730	-45.427914	0.000	0.049	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.229	1.399	1.274	1.399	151.287	23.510	0.000	1.000	0.000	0.638	151.287	37.122	37.161	
64466.219	1887.374	4.799	1.139	1.399	578.500	44.165	-1.009	-0.961	0.727	-0.539	0.025	-0.025	17.400	-16.900	-48.300	949.758	27.602	-22.946730	-45.427914	0.000	0.049	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.233	1.399	1.301	1.399	151.290	23.510	0.000	1.000	0.000	0.695	151.290	37.125	37.185	
64466.290	1887.374	4.626	1.139	1.399	578.500	44.155	-1.013	-1.094	0.500	-0.320	0.031	-0.025	17.200	-16.700	-48.600	949.758	27.602	-22.946730	-45.427914	0.000	0.049	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.233	1.399	1.301	1.399	151.290	23.510	0.000	1.000	0.000	0.695	151.290	37.125	37.185	
64466.367	1887.121	4.847	1.139	1.399	578.500	44.155	-1.013	-1.094	0.500	-0.320	0.031	-0.025	17.200	-16.700	-48.600	949.766	27.602	-22.946730	-45.427914	0.000	0.049	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.240	1.399	1.307	1.399	151.295	23.510	0.000	1.000	0.000	0.618	151.295	37.132	37.190	
64466.467	1887.364	5.097	1.139	1.399	578.500	43.683	-1.015	-0.984	0.688	-0.273	0.025	-0.020	17.800	-17.000	-49.000	949.759	27.606	-22.946730	-45.427914	0.000	0.068	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.243	1.399	1.311	1.399	151.298	23.510	0.000	1.000	0.000	0.692	151.298	37.135	37.194	
64466.543	1888.274	4.877	1.139	1.399	578.500	42.967	-1.011	-0.984	0.867	-0.273	0.028	-0.018	17.500	-16.300	-50.200	949.729	27.604	-22.946730	-45.427914	0.000	0.068	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.250	1.399	1.349	1.399	151.303	23.510	0.000	1.000	0.000	0.969	151.303	37.141	37.228	
64466.629	1885.816	5.128	1.139	1.399	578.500	42.681	-1.009	-1.156	1.039	-0.719	0.038	-0.018	16.700	-15.400	-50.300	949.811	27.610	-22.946730	-45.427914	0.000	0.068	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.255	1.399	1.338	1.399	151.307	23.510	0.000	1.000	0.000	0.220	151.307	37.145	37.218	
64466.701	1887.920	4.908	1.139	1.399	578.500	42.510	-1.011	-0.852	0.656	-0.617	0.016	-0.032	16.800	-15.400	-49.800	949.741	27.608	-22.946730	-45.427914	0.000	0.068	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.261	1.399	1.359	1.399	151.311	23.510	0.000	1.000	0.000	0.861	151.311	37.151	37.236	
64466.810	1889.079	4.159	1.139	1.399	578.500	42.892	-1.008	-1.016	1.117	-0.367	0.044	-0.009	16.900	-15.700	-49.000	949.704	27.608	-22.946730	-45.427914	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.266	1.399	1.369	1.399	151.315	23.510	0.000	1.000	0.000	1.214	151.315	37.155	37.245	
64466.891	1886.757	4.445	1.139	1.399	578.500	43.004	-1.013	-0.563	0.906	-0.781	0.036	-0.009	19.300	-18.000	-49.200	949.780	27.610	-22.946730	-45.427914	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.269	1.399	1.296	1.399	151.316	23.510	0.000	1.000	0.000	0.507	151.316	37.157	37.181	
64466.972	1886.685	4.518	1.139	1.399	578.500	44.683	-1.003	-0.383	0.672	-1.375	0.017	-0.016	18.200	-18.000	-48.700	949.782	27.610	-22.946730	-45.427914	0.000	0.021	1.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.270	1.399	1.298	1.399	151.318	23.510	0.000	1.000	0.000	0.485	151.318	37.158	37.183	
64467.044	1886.685	4.136	1.139	1.399	578.500	42.257	-1.013	-0.664	0.820	-0.320	0.037	-0.015	17.500	-15.900	-48.900	949.782	27.610	-22.946730	-45.427914	0.000	0.021	0.000	-22.946739	-45.427928	-31.329	19.233	12.000	1.0	37.044	1.270	1.399	1.298	1.399	151.318	23.510	0.000	1.000	0.000	0.485	151.318	37.158	37.183	
